Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
491868,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,2009-12-14 15:07:00,1.95,14042.0,United Kingdom
491888,21412,VINTAGE GOLD TINSEL REEL,6,2009-12-14 15:16:00,0.42,15867.0,United Kingdom
491888,21397,BLUE  SPOTTY EGG CUP ,6,2009-12-14 15:16:00,1.25,15867.0,United Kingdom
491893,79323S, SILVER CHERRY LIGHTS,1,2009-12-14 15:17:00,6.75,16805.0,United Kingdom
491924,20969,RED FLORAL FELTCRAFT SHOULDER BAG,4,2009-12-14 15:31:00,3.75,17364.0,United Kingdom
491935,21357,TOAST ITS - DINOSAUR,8,2009-12-14 15:38:00,1.25,16125.0,United Kingdom
491957,20621,ECONOMY PASSPORT COVER ,10,2009-12-14 16:01:00,2.1,17866.0,United Kingdom
491966,21162,TOXIC AREA  DOOR HANGER ,1,2009-12-14 17:16:00,3.43,,United Kingdom
491966,84378,SET OF 3 HEART COOKIE CUTTERS,4,2009-12-14 17:16:00,2.57,,United Kingdom
491966,22185,SLATE TILE NATURAL HANGING,1,2009-12-14 17:16:00,3.43,,United Kingdom
491966,35095B,RED VICTORIAN FABRIC OVAL BOX,1,2009-12-14 17:16:00,0.86,,United Kingdom
491969,22273,FELTCRAFT DOLL MOLLY,2,2009-12-14 17:57:00,6.04,,United Kingdom
491969,79144C,PAINTED LIGHTBULB RAINBOW DESIGN,1,2009-12-14 17:57:00,0.86,,United Kingdom
491969,22277,COSMETIC BAG VINTAGE ROSE PAISLEY,6,2009-12-14 17:57:00,2.1,,United Kingdom
491969,15056P,EDWARDIAN PARASOL PINK,1,2009-12-14 17:57:00,13.0,,United Kingdom
491969,85049B,LUSH GREENS RIBBONS,1,2009-12-14 17:57:00,2.57,,United Kingdom
491969,84535B,FAIRY CAKES NOTEBOOK A6 SIZE,1,2009-12-14 17:57:00,1.52,,United Kingdom
491969,20735,BLACK MINI TAPE MEASURE ,2,2009-12-14 17:57:00,1.7,,United Kingdom
491970,22112,CHOCOLATE HOT WATER BOTTLE,4,2009-12-14 18:03:00,11.26,,United Kingdom
491971,21934,SKULL SHOULDER BAG,1,2009-12-14 18:37:00,3.43,,United Kingdom
491971,72816,SET/3 CHRISTMAS DECOUPAGE CANDLES,2,2009-12-14 18:37:00,5.17,,United Kingdom
491971,21239,PINK  SPOTTY CUP,4,2009-12-14 18:37:00,1.7,,United Kingdom
492009,85132A,CHARLIE + LOLA BISCUITS TINS,1,2009-12-15 11:28:00,9.95,14871.0,United Kingdom
492012,21479,WHITE SKULL HOT WATER BOTTLE ,1,2009-12-15 11:49:00,3.75,17625.0,United Kingdom
492015,21659,GLASS CAKE STAND,2,2009-12-15 12:00:00,14.95,14911.0,EIRE
492015,22312,OFFICE MUG WARMER POLKADOT,4,2009-12-15 12:00:00,4.95,14911.0,EIRE
492016,22187,GREEN CHRISTMAS TREE CARD HOLDER,2,2009-12-15 12:03:00,4.25,17233.0,United Kingdom
492018,84050,PINK HEART SHAPE EGG FRYING PAN,6,2009-12-15 12:08:00,1.65,16550.0,United Kingdom
492018,79323W, WHITE CHERRY LIGHTS,24,2009-12-15 12:08:00,5.45,16550.0,United Kingdom
492039,21218,RED SPOTTY BISCUIT TIN,6,2009-12-15 12:32:00,3.75,17095.0,United Kingdom
492064,22175,PINK OWL SOFT TOY,2,2009-12-15 12:49:00,2.95,16713.0,United Kingdom
492117,82486,WOOD S/3 CABINET ANT WHITE FINISH,12,2009-12-15 14:10:00,6.95,15808.0,United Kingdom
492134,21704,BAG 250g SWIRLY MARBLES,2,2009-12-15 14:19:00,0.85,,United Kingdom
492226,20978,36 PENCILS TUBE SKULLS,1,2009-12-15 18:33:00,2.57,,United Kingdom
492226,21821,GLITTER STAR GARLAND WITH BELLS ,1,2009-12-15 18:33:00,7.78,,United Kingdom
492226,72529W,WHITE ADVENT CANDLE,1,2009-12-15 18:33:00,4.3,,United Kingdom
492226,85172,HYACINTH BULB T-LIGHT CANDLES,1,2009-12-15 18:33:00,13.0,,United Kingdom
492242,84378,SET OF 3 HEART COOKIE CUTTERS,12,2009-12-16 09:23:00,1.25,15312.0,United Kingdom
492251,21592,RETRO SPOT  CIGAR BOX MATCHES ,24,2009-12-16 10:51:00,1.25,14156.0,EIRE
492251,85099B,JUMBO BAG RED WHITE SPOTTY ,10,2009-12-16 10:51:00,1.95,14156.0,EIRE
492269,21033,JUMBO BAG CHARLIE AND LOLA TOYS,100,2009-12-16 11:23:00,1.25,17677.0,United Kingdom
492303,35833P,4 PINK FLOCK CHRISTMAS BALLS,1,2009-12-16 11:57:00,7.78,,United Kingdom
492303,84978,HANGING HEART JAR T-LIGHT HOLDER,1,2009-12-16 11:57:00,2.57,,United Kingdom
492303,84459A,PINK METAL CHICKEN HEART ,2,2009-12-16 11:57:00,3.43,,United Kingdom
492303,21231,SWEETHEART CERAMIC TRINKET BOX,1,2009-12-16 11:57:00,2.57,,United Kingdom
492303,16238,PARTY TIME PENCIL ERASERS,1,2009-12-16 11:57:00,0.43,,United Kingdom
492319,21001,ROSE DU SUD WASHBAG ,1,2009-12-16 12:17:00,5.95,15499.0,United Kingdom
492321,85040B,SET/4 BLUE FLOWER CANDLES IN BOWL,96,2009-12-16 12:17:00,1.45,15061.0,United Kingdom
492342,35600D,PINK AND WHITE CHRISTMAS TREE 180CM,1,2009-12-16 12:32:00,9.95,14527.0,United Kingdom
492405,21208,PASTEL COLOUR HONEYCOMB FAN,1,2009-12-16 15:48:00,1.65,15055.0,United Kingdom
492414,85049E,SCANDINAVIAN REDS RIBBONS,3,2009-12-16 17:01:00,2.57,,United Kingdom
492414,22091,EMPIRE TISSUE BOX,12,2009-12-16 17:01:00,2.57,,United Kingdom
492417,22125,UNION JACK HOT WATER BOTTLE ,1,2009-12-16 17:22:00,5.95,16742.0,United Kingdom
492420,21865,PINK UNION JACK  PASSPORT COVER ,1,2009-12-16 17:36:00,2.1,,United Kingdom
492425,21174,POTTERING IN THE SHED METAL SIGN,3,2009-12-16 17:58:00,4.3,,United Kingdom
492425,20906,VINTAGE NOTEBOOK BEAUTY GIRL,1,2009-12-16 17:58:00,6.04,,United Kingdom
492425,21107,CREAM SLICE FLANNEL PINK SPOT ,10,2009-12-16 17:58:00,6.04,,United Kingdom
492425,35471D,SET OF 3 BIRD LIGHT PINK FEATHER ,1,2009-12-16 17:58:00,2.57,,United Kingdom
492425,90132,LIGHT TOPAZ TEAL/AQUA COL NECKLACE,1,2009-12-16 17:58:00,5.2,,United Kingdom
492425,21385,IVORY HANGING DECORATION  HEART,1,2009-12-16 17:58:00,1.7,,United Kingdom
492425,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2009-12-16 17:58:00,7.78,,United Kingdom
492426,48116,DOOR MAT MULTICOLOUR STRIPE,2,2009-12-17 08:37:00,6.75,17157.0,United Kingdom
492437,16238,PARTY TIME PENCIL ERASERS,28,2009-12-17 10:27:00,0.21,13269.0,United Kingdom
492449,22138,BAKING SET 9 PIECE RETROSPOT ,3,2009-12-17 11:24:00,4.95,16139.0,United Kingdom
492472,85185F,LION SOCK PUPPET,1,2009-12-17 11:38:00,2.95,15862.0,United Kingdom
492472,20963,APPLE BATH SPONGE,1,2009-12-17 11:38:00,1.25,15862.0,United Kingdom
492527,84997B,RED 3 PIECE MINI DOTS CUTLERY SET,3,2009-12-17 12:39:00,3.75,14040.0,United Kingdom
492529,21877,HOME SWEET HOME MUG,6,2009-12-17 12:46:00,1.25,17377.0,United Kingdom
492534,84378,SET OF 3 HEART COOKIE CUTTERS,1,2009-12-17 13:07:00,1.25,17961.0,United Kingdom
492543,22107,PIZZA PLATE IN BOX,1,2009-12-17 13:41:00,3.75,,United Kingdom
492543,20983,12 PENCILS TALL TUBE RED SPOTTY,1,2009-12-17 13:41:00,0.85,,United Kingdom
492543,21591,COSY HOUR CIGAR BOX MATCHES ,1,2009-12-17 13:41:00,1.25,,United Kingdom
492546,22125,UNION JACK HOT WATER BOTTLE ,3,2009-12-17 14:01:00,5.95,13557.0,United Kingdom
492591,22183,CAKE STAND VICTORIAN FILIGREE MED,18,2009-12-17 15:39:00,5.95,16661.0,United Kingdom
492592,48187,DOOR MAT NEW ENGLAND,2,2009-12-17 15:41:00,6.75,17400.0,United Kingdom
492592,21931,JUMBO STORAGE BAG SUKI,6,2009-12-17 15:41:00,1.95,17400.0,United Kingdom
492593,85227,SET/6 3D KIT CARDS FOR KIDS,1,2009-12-17 15:44:00,0.85,15917.0,United Kingdom
492634,22199,FRYING PAN RED POLKADOT ,1,2009-12-17 16:15:00,4.25,,United Kingdom
492644,20693,FLORAL DINOSAUR GREEN,2,2009-12-17 17:16:00,4.25,16200.0,United Kingdom
492659,84341B,SMALL PINK MAGIC CHRISTMAS TREE,2,2009-12-17 17:54:00,0.85,16720.0,United Kingdom
492687,21289,LARGE STRIPES CHOCOLATE GIFT BAG,3,2009-12-17 18:41:00,1.25,17961.0,United Kingdom
492713,21525,BEWARE OF THE CAT DOORMAT,1,2009-12-18 10:11:00,6.75,12471.0,Germany
492714,20767,BLUE PAISLEY JOURNAL ,2,2009-12-18 10:24:00,2.55,17913.0,United Kingdom
492724,21985,PACK OF 12 HEARTS DESIGN TISSUES ,432,2009-12-18 10:59:00,0.25,14646.0,Netherlands
492734,84031B,CHARLIE LOLA BLUE HOT WATER BOTTLE ,1,2009-12-18 12:04:00,4.65,18036.0,United Kingdom
492738,21531,RETRO SPOT SUGAR JAM BOWL,4,2009-12-18 12:23:00,2.55,14527.0,United Kingdom
492760,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2009-12-18 14:22:00,1.25,18071.0,United Kingdom
492772,72807B,SET/3 OCEAN SCENT CANDLE JEWEL BOX,4,2009-12-18 15:35:00,4.25,15409.0,United Kingdom
492781,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12,2009-12-18 16:57:00,1.25,14105.0,United Kingdom
492782,22107,PIZZA PLATE IN BOX,1,2009-12-18 17:06:00,7.78,,United Kingdom
492782,21738,COSY SLIPPER SHOES SMALL  RED ,2,2009-12-18 17:06:00,6.04,,United Kingdom
492782,84396,6 HOOK JEWELLERY STAND BLACK DRESS,1,2009-12-18 17:06:00,8.65,,United Kingdom
492783,21986,PACK OF 12 PINK SPOT TISSUES ,1,2009-12-18 17:15:00,0.83,,United Kingdom
492783,85017A,ENVELOPE 50 ROMANTIC IMAGES,1,2009-12-18 17:15:00,0.83,,United Kingdom
492783,21356,TOAST ITS - FAIRY FLOWER,1,2009-12-18 17:15:00,2.57,,United Kingdom
492783,90039A,FIRE POLISHED GLASS BRACELET RED,1,2009-12-18 17:15:00,3.9,,United Kingdom
492783,84029E,RED WOOLLY HOTTIE WHITE HEART.,1,2009-12-18 17:15:00,7.78,,United Kingdom
492783,21186,WHITE DOVE HONEYCOMB PAPER GARLAND,1,2009-12-18 17:15:00,3.43,,United Kingdom
492783,21891,TRADITIONAL WOODEN SKIPPING ROPE,2,2009-12-18 17:15:00,2.57,,United Kingdom
492784,21260,FIRST AID TIN,1,2009-12-18 17:24:00,3.25,17841.0,United Kingdom
492785,84029E,RED WOOLLY HOTTIE WHITE HEART.,24,2009-12-18 17:30:00,2.95,15856.0,United Kingdom
492795,21688,SILVER PLATE CANDLE BOWL SMALL,6,2009-12-20 10:43:00,2.95,18077.0,United Kingdom
492797,85232B,SET/3 RUSSIAN DOLL STACKING TINS,6,2009-12-20 11:17:00,4.95,17412.0,United Kingdom
492798,72267,PREMIUM CHURCH CANDLE,3,2009-12-20 11:25:00,2.1,16011.0,United Kingdom
492799,21398,RED  SPOTTY COFFEE  MUG,6,2009-12-20 11:36:00,2.1,17865.0,United Kingdom
492801,84406B,CREAM CUPID HEARTS COAT HANGER,2,2009-12-20 12:04:00,3.25,17231.0,United Kingdom
492813,21041,RED SPOTTY OVEN GLOVE DOUBLE,3,2009-12-20 13:14:00,2.95,17920.0,United Kingdom
492820,90200D,PINK SWEETHEART BRACELET,7,2009-12-20 14:40:00,4.25,14404.0,United Kingdom
492830,21091,SET/6 WOODLAND PAPER PLATES,24,2009-12-20 15:38:00,0.85,12683.0,France
492830,84997B,RED 3 PIECE MINI DOTS CUTLERY SET,12,2009-12-20 15:38:00,3.75,12683.0,France
492836,21955,UNION JACK GUNS & ROSES  DOORMAT,50,2009-12-21 10:10:00,4.0,18102.0,United Kingdom
492942,22199,FRYING PAN RED POLKADOT ,4,2009-12-21 12:38:00,4.25,17213.0,United Kingdom
492943,20979,36 PENCILS TUBE RED SPOTTY,128,2009-12-21 13:04:00,1.06,14156.0,EIRE
492950,22139,RETRO SPOT TEA SET CERAMIC 11 PC ,3,2009-12-21 14:52:00,4.95,12471.0,Germany
492953,84836,ZINC METAL HEART DECORATION,12,2009-12-21 15:20:00,1.25,14505.0,United Kingdom
493066,21070,VINTAGE BILLBOARD MUG ,1,2009-12-21 17:14:00,1.25,,United Kingdom
493066,22309,TEA COSY RED  STRIPE,1,2009-12-21 17:14:00,2.55,,United Kingdom
493073,79315W,FLYING SAUCER TABLE LIGHT IN WHITE,1,2009-12-22 09:41:00,6.04,,United Kingdom
493073,22245,"HOOK, 1 HANGER ,MAGIC GARDEN",1,2009-12-22 09:41:00,1.7,,United Kingdom
493073,20616,CHERRY BLOSSOM PASSPORT COVER,1,2009-12-22 09:41:00,4.3,,United Kingdom
493074,20719,WOODLAND CHARLOTTE BAG,2,2009-12-22 09:45:00,1.7,,United Kingdom
493074,82552,WASHROOM METAL SIGN,1,2009-12-22 09:45:00,2.57,,United Kingdom
493074,21200,MULTICOLOUR HONEYCOMB PAPER GARLAND,1,2009-12-22 09:45:00,3.43,,United Kingdom
493075,84992,72 SWEETHEART FAIRY CAKE CASES,3,2009-12-22 09:48:00,0.55,,United Kingdom
493079,21010,ETCHED GLASS BIRD TREE DECORATION,1,2009-12-22 09:52:00,2.57,,United Kingdom
493079,21106,CREAM SLICE FLANNEL CHOCOLATE SPOT ,2,2009-12-22 09:52:00,6.04,,United Kingdom
493204,84921,,5,2009-12-22 13:24:00,0.0,,United Kingdom
493260,35811A,ENAMEL PINK SUGAR CONTAINER,2,2009-12-22 14:31:00,4.3,,United Kingdom
493260,51014A,"FEATHER PEN,HOT PINK",2,2009-12-22 14:31:00,1.7,,United Kingdom
493260,21950,SET OF 6 DOTS CHOPSTICKS,1,2009-12-22 14:31:00,2.57,,United Kingdom
493260,21414,SCALLOP SHELL SOAP DISH,4,2009-12-22 14:31:00,4.3,,United Kingdom
493260,21719,LOVELY BONBON STICKER SHEET,1,2009-12-22 14:31:00,1.7,,United Kingdom
493264,21535,RETRO SPOT SMALL MILK JUG,1,2009-12-22 15:04:00,5.17,,United Kingdom
493265,21482,MUSHROOM BLUE HOT WATER BOTTLE,2,2009-12-22 15:05:00,6.04,,United Kingdom
493273,22308,TEA COSY BLUE STRIPE,3,2009-12-22 15:09:00,5.17,,United Kingdom
493283,21888,BINGO SET,1,2009-12-22 15:12:00,7.78,,United Kingdom
493283,21731,RED TOADSTOOL LED NIGHT LIGHT,4,2009-12-22 15:12:00,3.43,,United Kingdom
493288,21523,FANCY FONT HOME SWEET HOME DOORMAT,1,2009-12-22 15:13:00,13.87,,United Kingdom
493393,22061,LARGE CAKE STAND  HANGING STRAWBERY,4,2009-12-23 13:00:00,9.95,12539.0,Spain
493404,72807B,SET/3 OCEAN SCENT CANDLE JEWEL BOX,1,2009-12-23 15:30:00,8.65,,United Kingdom
493413,21723,ALPHABET HEARTS STICKER SHEET,1,2010-01-04 09:54:00,0.85,,United Kingdom
493427,72780,BLACK SILOUETTE CANDLE PLATE,12,2010-01-04 10:43:00,0.85,13287.0,United Kingdom
493432,21217,RED SPOTTY ROUND CAKE TINS,2,2010-01-04 12:30:00,9.95,14680.0,United Kingdom
493435,22319,HAIRCLIPS FORTIES FABRIC ASSORTED,12,2010-01-04 12:57:00,0.65,13206.0,United Kingdom
493442,20751,FUNKY WASHING UP GLOVES ASSORTED,1,2010-01-04 13:36:00,2.1,13821.0,United Kingdom
493446,84375,SET OF 20 KIDS COOKIE CUTTERS,3,2010-01-04 14:00:00,1.95,17807.0,United Kingdom
493446,21446,12 RED ROSE PEG PLACE SETTINGS,2,2010-01-04 14:00:00,1.25,17807.0,United Kingdom
C493445,21314,SMALL GLASS HEART TRINKET POT,-1,2010-01-04 14:00:00,2.1,16296.0,United Kingdom
493467,82483,WOOD 2 DRAWER CABINET WHITE FINISH,4,2010-01-04 14:29:00,5.95,13004.0,United Kingdom
493573,21067,VINTAGE RED TEATIME MUG,36,2010-01-05 10:18:00,0.38,18145.0,United Kingdom
493667,21043,APRON MODERN VINTAGE COTTON,30,2010-01-05 12:13:00,1.95,13253.0,United Kingdom
493708,85168B,BLACK BAROQUE CARRIAGE CLOCK,1,2010-01-05 15:29:00,9.95,15311.0,United Kingdom
493718,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,2,2010-01-06 09:45:00,9.95,13267.0,United Kingdom
493719,21157,RED SPOTTY WASHBAG,6,2010-01-06 10:17:00,2.1,14210.0,United Kingdom
493721,85049F,BABY BOOM RIBBONS ,3,2010-01-06 10:53:00,1.25,17362.0,United Kingdom
493739,20764,ABSTRACT CIRCLES SKETCHBOOK ,16,2010-01-06 12:16:00,1.25,14194.0,United Kingdom
493757,21624,VINTAGE UNION JACK DOORSTOP,6,2010-01-06 13:08:00,5.95,15712.0,United Kingdom
493757,20960,WATERMELON BATH SPONGE,10,2010-01-06 13:08:00,1.25,15712.0,United Kingdom
493759,21121,SET/10 RED SPOTTY PARTY CANDLES,1,2010-01-06 13:56:00,1.25,17965.0,United Kingdom
493804,84050,PINK HEART SHAPE EGG FRYING PAN,6,2010-01-07 11:23:00,1.65,14626.0,United Kingdom
493804,21842,PINK HEART CANDY BUTTON CALCULATOR,6,2010-01-07 11:23:00,2.55,14626.0,United Kingdom
493812,21725,SWEETIES  STICKERS,12,2010-01-07 11:52:00,0.85,13081.0,United Kingdom
493812,22348,TEA BAG PLATE RED SPOTTY ,12,2010-01-07 11:52:00,0.85,13081.0,United Kingdom
493820,62096B,PURPLE/TURQ FLOWERS HANDBAG,2,2010-01-07 12:37:00,1.95,13821.0,United Kingdom
493825,79403,FROSTED WHITE BASE ,2,2010-01-07 13:07:00,0.85,16888.0,United Kingdom
493841,21485,RED SPOT HEART HOT WATER BOTTLE,9,2010-01-07 14:04:00,4.95,13394.0,United Kingdom
493872,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,12,2010-01-07 18:33:00,1.69,16296.0,United Kingdom
493873,21289,LARGE STRIPES CHOCOLATE GIFT BAG,48,2010-01-07 18:34:00,0.38,13711.0,United Kingdom
493878,85152,HAND OVER THE CHOCOLATE   SIGN ,6,2010-01-08 09:08:00,2.1,14769.0,United Kingdom
C493898,M,Manual,-1,2010-01-08 10:40:00,780.52,14911.0,EIRE
493950,22041,"RECORD FRAME 7"" SINGLE SIZE ",6,2010-01-08 13:19:00,2.55,12681.0,France
493953,37495,FAIRY CAKE BIRTHDAY CANDLE SET,4,2010-01-08 14:04:00,3.75,14327.0,United Kingdom
493956,48138,DOOR MAT UNION FLAG,2,2010-01-08 14:16:00,6.75,15465.0,United Kingdom
493960,20685,RED SPOTTY COIR DOORMAT,2,2010-01-08 15:01:00,6.75,16556.0,United Kingdom
493961,22200,FRYING PAN PINK POLKADOT ,1,2010-01-08 15:16:00,4.25,17841.0,United Kingdom
493964,21247,SET OF RED SALAD SERVERS ,12,2010-01-08 16:29:00,1.49,12714.0,France
493974,22367,CHILDS APRON SPACEBOY DESIGN,6,2010-01-10 11:12:00,1.95,16787.0,United Kingdom
493977,21260,FIRST AID TIN,2,2010-01-10 11:47:00,3.25,14532.0,United Kingdom
493978,20669,RED HEART LUGGAGE TAG,5,2010-01-10 11:55:00,1.25,17920.0,United Kingdom
493983,84991,60 TEATIME FAIRY CAKE CASES,120,2010-01-10 12:13:00,0.42,13762.0,United Kingdom
493989,20727,LUNCH BAG  BLACK SKULL.,10,2010-01-10 12:43:00,1.65,14685.0,United Kingdom
493993,21175,GIN + TONIC DIET METAL SIGN,6,2010-01-10 12:47:00,2.1,13089.0,United Kingdom
493997,70007,HI TEC ALPINE HAND WARMER,4,2010-01-10 13:51:00,1.65,17372.0,United Kingdom
494003,84974,S/2 ZINC HEART DESIGN PLANTERS,1,2010-01-10 15:24:00,9.95,17222.0,United Kingdom
494011,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,3,2010-01-11 09:30:00,1.7,,United Kingdom
494011,90129F,RED GLASS TASSLE BAG CHARM,1,2010-01-11 09:30:00,1.7,,United Kingdom
494012,90201A,PURPLE ENAMEL FLOWER RING,1,2010-01-11 09:31:00,3.03,,United Kingdom
494012,21945,STRAWBERRIES  DESIGN FLANNEL ,2,2010-01-11 09:31:00,0.87,,United Kingdom
494013,21851,LILAC DIAMANTE PEN IN GIFT BOX,2,2010-01-11 09:32:00,2.57,,United Kingdom
494015,84596L,BISCUITS SMALL BOWL LIGHT BLUE,2,2010-01-11 09:34:00,1.7,,United Kingdom
494016,90200D,PINK SWEETHEART BRACELET,2,2010-01-11 09:35:00,4.33,,United Kingdom
494016,22084,PAPER CHAIN KIT EMPIRE,1,2010-01-11 09:35:00,6.04,,United Kingdom
494016,90133,TEAL/FUSCHIA COL BEAD NECKLACE,1,2010-01-11 09:35:00,5.2,,United Kingdom
494017,85016,SET OF 6 VINTAGE NOTELETS KIT,1,2010-01-11 09:37:00,2.57,,United Kingdom
494017,20689,RETRO SISTERS EXPRESSO CUPS,2,2010-01-11 09:37:00,5.17,,United Kingdom
494019,20756,GREEN FERN POCKET BOOK,1,2010-01-11 09:38:00,0.65,,United Kingdom
494028,21754,HOME BUILDING BLOCK WORD,3,2010-01-11 10:15:00,5.95,17113.0,United Kingdom
494029,22090,PAPER BUNTING RETRO SPOTS,6,2010-01-11 10:24:00,2.95,12913.0,United Kingdom
494037,21488,RED WHITE SCARF  HOT WATER BOTTLE,24,2010-01-11 11:43:00,3.45,15291.0,United Kingdom
494047,20685,RED SPOTTY COIR DOORMAT,10,2010-01-11 12:05:00,5.95,13093.0,United Kingdom
494144,22227,"DECORATION, HANGING HEART+MIRROR ",2,2010-01-11 14:35:00,1.28,,United Kingdom
494144,16225,RATTLE SNAKE EGGS,3,2010-01-11 14:35:00,1.28,,United Kingdom
494147,15060B,FAIRY CAKE DESIGN UMBRELLA,1,2010-01-11 14:39:00,8.47,,United Kingdom
494147,21889,WOODEN BOX OF DOMINOES,1,2010-01-11 14:39:00,2.51,,United Kingdom
494147,20761,BLUE PAISLEY SKETCHBOOK,1,2010-01-11 14:39:00,3.36,,United Kingdom
494147,82552,WASHROOM METAL SIGN,1,2010-01-11 14:39:00,2.51,,United Kingdom
C494151,21408,SPOTTY PINK DUCK DOORSTOP,-1,2010-01-11 15:03:00,4.25,13178.0,United Kingdom
494166,18097C,WHITE TALL PORCELAIN T-LIGHT HOLDER,7,2010-01-12 09:47:00,2.51,,United Kingdom
494214,20712,JUMBO BAG WOODLAND ANIMALS,40,2010-01-12 11:45:00,1.95,12623.0,Germany
494214,22138,BAKING SET 9 PIECE RETROSPOT ,3,2010-01-12 11:45:00,4.95,12623.0,Germany
494214,20665,RED SPOTTY PURSE ,12,2010-01-12 11:45:00,2.95,12623.0,Germany
494228,37495,FAIRY CAKE BIRTHDAY CANDLE SET,4,2010-01-12 13:39:00,3.75,14861.0,United Kingdom
494239,22110,BIRD HOUSE HOT WATER BOTTLE,1,2010-01-12 15:48:00,3.45,14081.0,United Kingdom
494243,84925E,FLOWERS WALL THERMOMETER,72,2010-01-12 15:57:00,1.7,18102.0,United Kingdom
494267,21765,HANGING METAL BIRD BATH,1,2010-01-12 17:15:00,7.95,14606.0,United Kingdom
494336,84625B,BLCK NEW BAROQUE CANDLESTICK CANDLE,24,2010-01-13 12:30:00,0.85,14137.0,United Kingdom
494343,84327A,PINK JUMPER LARRY THE LAMB,1,2010-01-13 13:22:00,2.1,15456.0,United Kingdom
494350,84582,PINK CROCHET CAT WITH SCARF,1,2010-01-13 14:37:00,4.25,,United Kingdom
494357,35241,ENAMEL BLUE RIM BISCUIT BIN,3,2010-01-13 15:06:00,4.95,12647.0,Germany
494359,44234,ASSORTED CIRCULAR MOBILE,1,2010-01-13 15:24:00,0.21,17962.0,United Kingdom
494378,21577,SAVE THE PLANET COTTON TOTE BAG,4,2010-01-13 17:03:00,2.51,,United Kingdom
494379,20798,CLEAR MILKSHAKE GLASS,1,2010-01-13 17:08:00,4.21,,United Kingdom
494379,46775A,BUBBLE GUM CHUNKY KNITTED THROW ,1,2010-01-13 17:08:00,11.02,,United Kingdom
494381,22357,KINGS CHOICE BISCUIT TIN,1,2010-01-13 17:44:00,8.47,,United Kingdom
494381,20726,LUNCH BAG WOODLAND,1,2010-01-13 17:44:00,4.21,,United Kingdom
494381,20782,CAMOUFLAGE EAR MUFF HEADPHONES,1,2010-01-13 17:44:00,4.21,,United Kingdom
494382,21577,SAVE THE PLANET COTTON TOTE BAG,1,2010-01-13 17:51:00,2.51,,United Kingdom
494384,21556,CERAMIC STRAWBERRY MONEY BOX,6,2010-01-14 08:30:00,2.55,16304.0,United Kingdom
494387,21527,RETRO SPOT TRADITIONAL TEAPOT ,1,2010-01-14 09:46:00,16.98,,United Kingdom
494387,79191C,RETRO PLASTIC ELEPHANT TRAY,1,2010-01-14 09:46:00,1.66,,United Kingdom
494387,21216,"SET 3 RED SPOT TIN TEA,COFFEE,SUGAR",1,2010-01-14 09:46:00,11.02,,United Kingdom
494443,20966,SANDWICH BATH SPONGE,8,2010-01-14 13:03:00,1.25,15898.0,United Kingdom
494467,82494L,WOODEN FRAME ANTIQUE WHITE ,2,2010-01-14 14:29:00,2.95,15046.0,United Kingdom
494471,21755,LOVE BUILDING BLOCK WORD,1,2010-01-14 14:48:00,5.95,13680.0,United Kingdom
494471,47580,TEA TIME DES TEA COSY,1,2010-01-14 14:48:00,2.55,13680.0,United Kingdom
494471,22201,FRYING PAN BLUE POLKADOT ,1,2010-01-14 14:48:00,4.25,13680.0,United Kingdom
494480,84627,CANDY STRIPE ROSE C/COVER ,1,2010-01-14 16:16:00,5.95,15768.0,United Kingdom
494480,22415,WHITE TISSUE REAM,1,2010-01-14 16:16:00,7.95,15768.0,United Kingdom
494482,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,24,2010-01-14 16:24:00,0.42,13983.0,United Kingdom
494483,85099B,JUMBO BAG RED WHITE SPOTTY ,6,2010-01-14 16:33:00,1.95,13562.0,United Kingdom
494483,79323LP,LIGHT PINK CHERRY LIGHTS,2,2010-01-14 16:33:00,6.75,13562.0,United Kingdom
494510,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,2010-01-15 08:59:00,1.65,17850.0,United Kingdom
494594,22281,EASTER TREE YELLOW BIRDS,2,2010-01-15 12:14:00,5.95,15771.0,United Kingdom
494625,90111,BLUE HIBISCUS  HAIR CLIP,1,2010-01-15 15:47:00,1.05,17851.0,United Kingdom
494638,84519A,TOMATO CHARLIE+LOLA COASTER SET,1,2010-01-17 11:03:00,2.95,16782.0,United Kingdom
494640,72484,ROSES IN WHITE HEART CANDLE ,6,2010-01-17 11:31:00,1.25,17801.0,United Kingdom
494644,22146,EASTER CRAFT IVY WREATH WITH CHICK,7,2010-01-17 12:12:00,1.95,16595.0,United Kingdom
494666,20762,GREEN FERN SKETCHBOOK ,2,2010-01-17 14:53:00,3.75,13869.0,United Kingdom
494666,21737,SET 3 WICKER LOG BASKETS,1,2010-01-17 14:53:00,19.95,13869.0,United Kingdom
494670,22128,PARTY CONES CANDY ASSORTED,12,2010-01-17 15:22:00,1.25,13178.0,United Kingdom
